DATA,DESCRICAO,DOCUMENTO,CREDITO,DEBITO,SALDO,BANCO,CONTA,SUBCONTA,FILE_PATH
2022-12-08,CREDITO TED - PAGSEGURO INTERNET LTDA,33010172,1089.98,0.0,6670.9,CRED CREA,Despesas administrativas,Seguros,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-08,PG.P/INTERNET - ALUGUEL,10002118,0.0,4078.93,2591.97,CRED CREA,Despesas administrativas,Aluguel imóvel,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-08,PG.P/INTERNET - SPRINGER CARRIER,10002176,0.0,280.97,2311,CRED CREA,Despesa com serviços,Outras,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-08,PG.P/INTERNET - MASTER FILME C EMBALAGENS LTDA,10002145,0.0,514.5,1796.5,CRED CREA,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-09,CREDITO TED - PAGSEGURO INTERNET LTDA,33900729,1349.74,0.0,3146.24,CRED CREA,Despesas administrativas,Seguros,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-09,PG.P/INTERNET - WHITE MARTINS,10003799,0.0,30.9,3115.34,CRED CREA,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-12,PREST.EMPREST 045/048,6,0.0,1418.47,1696.87,CRED CREA,Despesas financeiras,Emprestimo,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-12,DB. ALLIANZ  - SEGURO SPIN 5 DE 10,84624000166,0.0,184.78,1512.09,CRED CREA,Despesas administrativas,Seguros,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-14,CREDITO TED - PAGSEGURO INTERNET LTDA,33694192,1269.64,0.0,2781.73,CRED CREA,Despesas administrativas,Seguros,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-14,PG.P/INTERNET - CARTAO AMERICAN,10005192,0.0,2555.4,226.33,CRED CREA,Despesas administrativas,Outras,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-15,DB. COTAS,19911,0.0,66.48,159.85,CRED CREA,Despesas financeiras,Despesas bancárias,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-15,CREDITO TED - PAGSEGURO INTERNET LTDA,34227763,164.22,0.0,324.07,CRED CREA,Despesas administrativas,Seguros,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-19,CREDITO TED - PAGSEGURO INTERNET LTDA,34554177,383.85,0.0,707.92,CRED CREA,Despesas administrativas,Seguros,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-20,DB. ALLIANZ - SEGURO MOTO 9 DE 10,84624000166,0.0,157.91,550.01,CRED CREA,Despesas administrativas,Seguros,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-20,PG.P/INTERNET - SPRINGER CARRIER,10012108,0.0,424.23,125.78,CRED CREA,Despesa com serviços,Outras,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-21,CREDITO TED - PAGSEGURO INTERNET LTDA,33019447,309.91,0.0,435.69,CRED CREA,Despesas administrativas,Seguros,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-22,CREDITO TED - PIC PAY,33695724,412.84,0.0,848.53,CRED CREA,Receita com serviços,Outras,../data/raw/BANCO CRED CREA -2022.xlsx
2022-12-22,PG.P/INTERNET - MED CURITIBA,10004271,0.0,383.0,465.53,CRED CREA,Despesas administrativas,Outras,../data/raw/BANCO CRED CREA -2022.xlsx
2022-01-05,DB CEST PJ,122021,0.0,69.0,"5.237,43",CAIXA,Despesas financeiras,Despesas bancárias,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-07,CRED TED PANASONIC DO BRASIL LTDA NFS-e 2123,341,5736.61,0.0,"10.974,04",CAIXA,Receita com serviços,Panasonic,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-07,PAG BOLETO - VT GUILHERME,407967,0.0,164.63,"10.809,41",CAIXA,Despesa com pessoal,Transporte (VT),../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-07,DEB P FGTS,573806,0.0,1177.37,"9.632,04",CAIXA,Despesa com pessoal,FGTS,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-07,ENVIO TEV LUAN - PAGTO DE SALÁRIO,71329,0.0,546.5,"9.085,54",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-07,ENVIO TEV CONTABILIDADE - HONORÁRIOS,71343,0.0,712.0,"8.373,54",CAIXA,Despesas administrativas,Contabilidade,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-11,CRED TED FRESNOMAQ INDUSTRIA DE MAQUINA NFS-e 2117,341,5415.0,0.0,"13.788,54",CAIXA,Receita com serviços,FRESNOMAQ,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,CRED TEV RENATA LUCAS STOWE,140849,115.0,0.0,"13.903,54",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,CRED TEV JOVANI COMIRAN,141736,95.0,0.0,"13.998,54",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,PAG BOLETO SPRINGER CARRIER,390115,0.0,104.0,"13.894,54",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,PAG BOLETO CARTÃO AMERICAN,394012,0.0,2649.25,"11.245,29",CAIXA,Despesas administrativas,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,PAG BOLETO CARSYSTEM 6/12,396425,0.0,94.0,"11.151,29",CAIXA,Despesas administrativas,Peças/acessórios veiculos,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,PAG BOLETO SPRINGER CARRIER,397710,0.0,124.58,"11.026,71",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,PG LUZ/GAS ENERGIA LJ 3,925406,0.0,236.01,"10.790,70",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,PG LUZ/GAS ENERGIA LJ 4,925867,0.0,121.14,"10.669,56",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,PG LUZ/GAS ENERGIA LJ 6,926474,0.0,495.83,"10.173,73",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-14,ENVIO PIX CARLOS PAGTO DESPESAS,142344,0.0,358.85,"9.814,88",CAIXA,Despesa com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-17,PAG BOLETO SPRINGER CARRIER,576887,0.0,105.82,"9.709,06",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-18,CRED TED SPRINGER CARRIER LTDA NFS-e 2127,341,7188.12,0.0,"16.897,18",CAIXA,Receita com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-19,PAG BOLETO SPRINGER CARRIER,191647,0.0,139.89,"16.757,29",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-19,PAG BOLETO SPRINGER CARRIER,191652,0.0,105.82,"16.651,47",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-19,PG ORG GOV DAS,191655,0.0,2337.01,"14.314,46",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-19,PG ORG GOV DARF/GPS,191719,0.0,1175.99,"13.138,47",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-19,PG ORG GOV DARF - IRRF REF ALUGUEL IMÓVEL,191723,0.0,84.58,"13.053,89",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-19,PAG BOLETO CARTÃO INTER,191728,0.0,1566.66,"11.487,23",CAIXA,Despesas administrativas,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-20,CRED TED ELGIN S A MATRIZ,341,129.0,0.0,"11.616,23",CAIXA,Receita com serviços,Elgin,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-20,ENVIO TEV LUAN - ADIANTAMENTO QUINZENAL,201153,0.0,557.18,"11.059,05",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-20,ENVIO PIX GUILHERME - DESPESAS,202344,0.0,1010.96,"10.048,09",CAIXA,Despesa com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-21,ENVIO PIX TAMYELLE - COMPRA HD,211611,0.0,355.0,"9.693,09",CAIXA,Despesa com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-21,PAG AGUA,211940,0.0,310.89,"9.382,20",CAIXA,Despesas administrativas,Água,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-24,PAG FONE CELULAR,241449,0.0,64.98,"9.317,22",CAIXA,Despesas administrativas,"Telefonia (Celular, Fixo, Internet)",../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-24,PAG FONE CELULAR,241451,0.0,54.99,"9.262,23",CAIXA,Despesas administrativas,"Telefonia (Celular, Fixo, Internet)",../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-24,PAG FONE COPEL FIBRA-INTERNET,241453,0.0,149.9,"9.112,33",CAIXA,Despesas administrativas,"Telefonia (Celular, Fixo, Internet)",../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-24,PAG FONE NET FONE,241454,0.0,139.88,"8.972,45",CAIXA,Despesas administrativas,"Telefonia (Celular, Fixo, Internet)",../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-24,PAG BOLETO WHITE MARTINS,241459,0.0,201.47,"8.770,98",CAIXA,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-24,PAG BOLETO SPRINGER CARRIER,241500,0.0,191.84,"8.579,14",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-24,PAG BOLETO SPRINGER CARRIER,241512,0.0,430.36,"8.148,78",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-01-31,CRED TEV IVERSON LADEWIG,291403,200.0,0.0,"8.348,78",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-02,CRED TED RODOLFO ARTHUR ZUCKERMANN,33,40.0,0.0,"8.388,78",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-02,PAG BOLETO SPRINGER CARRIER,21444,0.0,26.01,"8.362,77",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-03,CRED TEV SONIA DE FATIMA LEHMANN,31918,300.0,0.0,"8.662,77",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-04,ENVIO PIX CARLOS - PAGTO DE SALÁRIO,41123,0.0,2137.17,"6.525,60",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-04,ENVIO TEV LUAN - PAGTO DE SALÁRIO,41136,0.0,726.62,"5.798,98",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-04,ENVIO PIX FERNANDA - PAGTO DE SALÁRIO,41139,0.0,1197.03,"4.601,95",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-04,ENVIO PIX GUILHERME - PAGTO DE SALÁRIO,41157,0.0,1266.09,"3.335,86",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-04,PAG FGTS,41202,0.0,966.32,"2.369,54",CAIXA,Despesa com pessoal,FGTS,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-04,CRED TEV CREONICE APARECIDA ANTUNES DE SO,41748,120.0,0.0,"2.489,54",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-04,ENVIO TEV CONTABILIDADE - HONORÁRIOS,41926,0.0,491.5,"1.998,04",CAIXA,Despesas administrativas,Contabilidade,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-04,ENVIO TEV LUAN - BÔNUS,41941,0.0,313.36,"1.684,68",CAIXA,Despesa com pessoal,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-07,CRED TED PAGSEGURO INTERNET LTDA,290,292.83,0.0,"1.977,51",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-07,CRED TED SPRINGER CARRIER LTDA NFS-e 2136,341,11982.55,0.0,"13.960,06",CAIXA,Receita com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-07,ENVIO PIX ELISABETE - PRO-LABORE,72344,0.0,1078.68,"12.881,38",CAIXA,Despesa com pessoal,Pró labore,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-07,DB CEST PJ,12022,0.0,69.0,"12.812,38",CAIXA,Despesas financeiras,Despesas bancárias,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-10,CRED TED PANASONIC DO BRASIL NFS-e 2132,341,3339.51,0.0,"16.151,89",CAIXA,Receita com serviços,Panasonic,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-11,CRED TED FRESNOMAQ INDUSTRIA DE MAQUINA NFS-e 2126,341,6121.0,0.0,"22.272,89",CAIXA,Receita com serviços,FRESNOMAQ,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-14,CRED TED DOMINGOS B V SEVERINO,1,65.0,0.0,"22.337,89",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-14,PG LUZ/GAS - ENERGIA LJ 3,271606,0.0,175.74,"22.162,15",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-14,PG LUZ/GAS - ENERGIA LJ 4,272211,0.0,34.92,"22.127,23",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-14,PG LUZ/GAS - ENERGIA LJ 6,273372,0.0,497.01,"21.630,22",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-14,PAG BOLETO PACKPAR EMBALAGENS,936670,0.0,805.0,"20.825,22",CAIXA,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-14,PAG BOLETO SPRINGER CARRIER,948503,0.0,139.89,"20.685,33",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-15,DP DIN LOT CLIENTE,151035,177.5,0.0,"20.862,83",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-15,PAG BOLETO CARTÃO AMERICAN,151620,0.0,2634.08,"18.228,75",CAIXA,Despesas administrativas,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-15,PAG BOLETO SPRINGER CARRIER,151623,0.0,105.82,"18.122,93",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-15,PAG BOLETO SPRINGER CARRIER,151626,0.0,177.96,"17.944,97",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-15,PG ORG GOV DARF/GPS,151632,0.0,1219.28,"16.725,69",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-17,PG ORG GOV DARF - IRRF REF ALUGUEL IMÓVEL,171852,0.0,84.58,"16.641,11",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-18,CRED TED SONIA DE FATIMA LEHMANN,33,385.0,0.0,"17.026,11",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-21,PG ORG GOV SIMPLES NACIONAL,191044,0.0,2325.66,"14.700,45",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-21,PAG BOLETO EMBALATEC,210738,0.0,2887.72,"11.812,73",CAIXA,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-21,CRED TED CATIA FRANCO DE SOUZA,237,190.0,0.0,"12.002,73",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-21,CRED TED PICPAY SERVICOS S A - ALANA,380,417.14,0.0,"12.419,87",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-21,CRED TED PICPAY SERVICOS S A - JACQUELINE,380,392.89,0.0,"12.812,76",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-21,CRED TED FRESNOMAQ INDUSTRIA DE MAQUINA NFS-e 2135,341,6835.0,0.0,"19.647,76",CAIXA,Receita com serviços,FRESNOMAQ,../data/raw/BANCO CAIXA - 2022.xlsx
2022-02-21,PAG BOLETO ROCKTEC,211914,0.0,451.99,"19.195,77",CAIXA,Despesa com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-02,CRED TED PICPAY SERVICOS S A ,380,213.42,0.0,"19.409,19",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-04,ENVIO TEV LUAN - SALÁRIO AUXÍLIO ATESTADO,41409,0.0,535.18,"18.874,01",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-04,ENVIO TEV FERNANDO - PAGTO DE SALÁRIO,41411,0.0,528.57,"18.345,44",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-04,ENVIO PIX FERNANDA - PAGTO SALÁRIO,41415,0.0,1373.21,"16.972,23",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-04,ENVIO PIX TATYANA - PAGTO SALÁRIO,41419,0.0,1428.43,"15.543,80",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-04,ENVIO PIX BEATRIZ - PAGTO SALÁRIO,41424,0.0,1017.5,"14.526,30",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-04,ENVIO PIX LUIZ - PAGTO SALÁRIO,41427,0.0,979.02,"13.547,28",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-07,PAG DARF - IRRF,439473,0.0,30.35,"13.516,93",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-07,DEB P FGTS,534246,0.0,1002.99,"12.513,94",CAIXA,Despesa com pessoal,FGTS,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-07,ENVIO TEV HONORÁRIOS CONTABILIDADE,71745,0.0,766.5,"11.747,44",CAIXA,Despesas administrativas,Contabilidade,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-07,ENVIO PIX CARLOS - PAGTO RESCISÃO,72343,0.0,3403.82,"8.343,62",CAIXA,Despesa com pessoal,Aviso prévio / Multa rescisória,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-07,DB CEST PJ,22022,0.0,69.0,"8.274,62",CAIXA,Despesas financeiras,Despesas bancárias,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-08,CRED TED JANISKI RET DE MOT DIESEL- NFS-e 2145 E NF-e 3654,341,1280.0,0.0,"9.554,62",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-08,ENVIO PIX BETE PRO-LABORE,82343,0.0,1078.68,"8.475,94",CAIXA,Despesa com pessoal,Pró labore,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-08,ENVIO PIX CLAUDIO PRO-LABORE,82343,0.0,1078.68,"7.397,26",CAIXA,Despesa com pessoal,Pró labore,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-10,CRED TED PANASONIC DO BRASIL LIMITADA NFS-e 2141,341,4374.49,0.0,"11.771,75",CAIXA,Receita com serviços,Panasonic,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-10,CRED TED SPRINGER CARRIER LTDA NFS-e 2146,341,5535.6,0.0,"17.307,35",CAIXA,Receita com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-14,PAG AGUA,141613,0.0,13.05,"17.294,30",CAIXA,Despesas administrativas,Água,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-14,PAG BOLETO CARTÃO AMERICAN,141617,0.0,3460.64,"13.833,66",CAIXA,Despesas administrativas,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-14,PG LUZ/GAS - ENERGIA LJ 3,141619,0.0,283.42,"13.550,24",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-14,PG LUZ/GAS - ENERGIA LJ 4,141621,0.0,83.2,"13.467,04",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-14,PG LUZ/GAS - ENERGIA LJ 6,141623,0.0,594.71,"12.872,33",CAIXA,Despesas administrativas,Energia,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-14,PG ORG GOV DARF/GPS,141627,0.0,1151.06,"11.721,27",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-14,PAG DARF - IRRF REF ALUGUEL IMÓVEL,141638,0.0,84.58,"11.636,69",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-18,PG ORG GOV - DAS,181636,0.0,2988.97,"8.647,72",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-21, CRED TED BRASANITAS HOSP. HIG. - NFS-e 2144 E NF-e 3648,237,1488.8,0.0,"10.136,52",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-21,CRED TED PAGSEGURO ,290,1191.44,0.0,"11.327,96",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-21,ENVIO PIX RAMON - ADIANTAMENTO QUINZENAL,212344,0.0,567.74,"10.760,22",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-22,CRED TED PICPAY SERVICOS S A,380,748.88,0.0,"11.509,10",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-24,CRED TED HORFRAN COM ELETRO MOVEIS LTDA- NF-e 3667,341,195.0,0.0,"11.704,10",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-28,"CRED TED PICPAY SERVICOS S A
",380,240.0,0.0,"11.944,10",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-03-31,CRED TED MARIANGELA GONCALVES,1,330.0,0.0,"12.274,10",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-05,ENVIO TEV CONTABILIDADE ,52034,0.0,491.5,"11.782,60",CAIXA,Despesas administrativas,Contabilidade,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-05,DB CEST PJ,32022,0.0,69.0,"11.713,60",CAIXA,Despesas financeiras,Despesas bancárias,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-06,ENVIO TEV MÔNICA - PAGTO SALÁRIO,61150,0.0,191.16,"11.522,44",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-06,ENVIO PIX MATHEUS - PAGTO SALÁRIO,62337,0.0,1519.56,"10.002,88",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-06,ENVIO PIX RAMON - PAGTO SALÁRIO,62337,0.0,951.51,"9.051,37",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-06,ENVIO PIX LUIZ - PAGTO SALÁRIO,62337,0.0,1003.03,"8.048,34",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-06,ENVIO PIX BEATRIZ - PAGTO SALÁRIO,62337,0.0,926.57,"7.121,77",CAIXA,Despesa com pessoal,Salário,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-07,CRED TED PICPAY SERVICOS S A,380,499.25,0.0,"7.621,02",CAIXA,Receita com serviços,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-07,DEB P FGTS,571345,0.0,917.58,"6.703,44",CAIXA,Despesa com pessoal,FGTS,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-07,ENVIO PIX CLAUDIO PRO-LABORE,72344,0.0,1078.68,"5.624,76",CAIXA,Despesa com pessoal,Pró labore,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-07,ENVIO PIX BETE PRO-LABORE,72344,0.0,1078.68,"4.546,08",CAIXA,Despesa com pessoal,Pró labore,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-11,CRED TED PANASONIC DO BRASIL LIMITADA NFS-e 2149,341,2268.03,0.0,"6.814,11",CAIXA,Receita com serviços,Panasonic,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-11,CRED TED FRESNOMAQ IND. DE MAQUINA NFS-e 2148,341,7222.0,0.0,"14.036,11",CAIXA,Receita com serviços,FRESNOMAQ,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-12,PAG BOLETO CARTÃO AMERICAN,403374,0.0,4947.38,"9.088,73",CAIXA,Despesas administrativas,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-12,PAG BOLETO EMBALATEC,514118,0.0,3305.7,"5.783,03",CAIXA,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-12,ENVIO PIX BEATRIZ - PAGTO RESCISÃO,122344,0.0,759.11,"5.023,92",CAIXA,Despesa com pessoal,Aviso prévio / Multa rescisória,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-13,SAQUE ATM P/ PAGTO DIVERSOS,131146,0.0,1100.0,"3.923,92",CAIXA,Despesas administrativas,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-19,PG ORG GOV DARF/GPS,191558,0.0,1021.68,"2.902,24",CAIXA,Despesas tributárias ,Outras,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-20,CRED TED FRESNOMAQ IND. DE MAQUINA NFS-e 2154,341,16472.4,0.0,"19.374,64",CAIXA,Receita com serviços,FRESNOMAQ,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-22,PAG FONE CELULAR,335772,0.0,72.99,"19.301,65",CAIXA,Despesas administrativas,"Telefonia (Celular, Fixo, Internet)",../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-22,PAG BOLETO SINDMED - MED CURITIBA ,508315,0.0,313.0,"18.988,65",CAIXA,Despesa com pessoal,Assistência médica,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-22,PAG BOLETO SPRINGER CARRIER,510357,0.0,183.61,"18.805,04",CAIXA,Despesa com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
2022-04-28,CRED TED SPRINGER CARRIER LTDA NFS-e 2153,341,13251.26,0.0,"32.056,30",CAIXA,Receita com serviços,Spring,../data/raw/BANCO CAIXA - 2022.xlsx
